https://coinmarketcap.com/currencies/global-currency-reserve/,Global Curren...,GCR
https://coinmarketcap.com/currencies/covesting/,Covesting,COV
https://coinmarketcap.com/currencies/lamden/,Lamden,TAU
https://coinmarketcap.com/currencies/te-food/,TE-FOOD,TFD
https://coinmarketcap.com/currencies/html-coin/,HTMLCOIN,HTML
https://coinmarketcap.com/currencies/naga/,NAGA,NGC
https://coinmarketcap.com/currencies/eosdac/,eosDAC,EOSDAC
https://coinmarketcap.com/currencies/xaurum/,Xaurum,XAUR
https://coinmarketcap.com/currencies/ino-coin/,INO COIN,INO
https://coinmarketcap.com/currencies/loyalcoin/,LoyalCoin,LYL
https://coinmarketcap.com/currencies/shift/,Shift,SHIFT
https://coinmarketcap.com/currencies/fortuna/,Fortuna,FOTA
https://coinmarketcap.com/currencies/spankchain/,SpankChain,SPANK
